year,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city,kickoff_time,week_num,total,home,away,attendance,wins,loss,points_for,points_against,points_differential,margin_of_victory,strength_of_schedule,simple_rating,offensive_ranking,defensive_ranking,playoffs,sb_winner,home_score_diff,team_tier
2018,Baltimore Ravens,New Orleans Saints,New Orleans Saints,0,Sun,2018-10-21,4:05PM,24,23,339,1,351,0,Ravens,Baltimore,Saints,New Orleans,2018-10-21 16:05:00,7,1053383,563451,489932,70639,10,6,389,287,102,6.4,0.6,7.0,0.6,6.4,Playoffs,No Superbowl,-1,Elite Offense
2018,Washington Redskins,Dallas Cowboys,Washington Redskins,0,Sun,2018-10-21,4:25PM,20,17,305,0,323,2,Redskins,Washington,Cowboys,Dallas,2018-10-21 16:25:00,7,1043167,488227,554940,66301,7,9,281,359,-78,-4.9,-0.1,-4.9,-5.6,0.6,No Playoffs,No Superbowl,3,
2018,San Francisco 49ers,Los Angeles Rams,Los Angeles Rams,0,Sun,2018-10-21,4:25PM,39,10,339,0,228,4,49ers,San Francisco,Rams,Los Angeles,2018-10-21 16:25:00,7,1052454,553190,499264,66597,4,12,342,435,-93,-5.8,0.3,-5.5,-2.5,-3.1,No Playoffs,No Superbowl,-29,
2018,Kansas City Chiefs,Cincinnati Bengals,Kansas City Chiefs,0,Sun,2018-10-21,8:20PM,45,10,551,1,239,1,Chiefs,Kansas City,Bengals,Cincinnati,2018-10-21 20:20:00,7,1107376,607780,499596,75676,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl,35,Mid-Tier
2018,Atlanta Falcons,New York Giants,Atlanta Falcons,0,Mon,2018-10-22,8:15PM,23,20,423,1,433,0,Falcons,Atlanta,Giants,New York,2018-10-22 20:15:00,7,1119143,583184,535959,72756,7,9,414,423,-9,-0.6,0.4,-0.1,2.5,-2.6,No Playoffs,No Superbowl,3,Elite Offense
2018,Houston Texans,Miami Dolphins,Houston Texans,0,Thu,2018-10-25,8:20PM,42,23,427,0,370,1,Texans,Houston,Dolphins,Miami,2018-10-25 20:20:00,8,1112480,574439,538041,71726,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl,19,Elite Offense
2018,Jacksonville Jaguars,Philadelphia Eagles,Philadelphia Eagles,0,Sun,2018-10-28,9:30AM,24,18,395,2,335,1,Jaguars,Jacksonville,Eagles,Philadelphia,2018-10-28 09:30:00,8,1109899,552589,557310,85870,5,11,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,No Playoffs,No Superbowl,-6,
2018,Carolina Panthers,Baltimore Ravens,Carolina Panthers,0,Sun,2018-10-28,1:00PM,36,21,386,0,325,3,Panthers,Carolina,Ravens,Baltimore,2018-10-28 13:00:00,8,1102756,590182,512574,73843,7,9,376,382,-6,-0.4,1.3,0.9,0.1,0.8,No Playoffs,No Superbowl,15,Elite Offense
2018,Detroit Lions,Seattle Seahawks,Seattle Seahawks,0,Sun,2018-10-28,1:00PM,28,14,413,0,331,3,Lions,Detroit,Seahawks,Seattle,2018-10-28 13:00:00,8,1054328,502061,552267,65237,6,10,324,360,-36,-2.3,-0.8,-3.0,-3.3,0.3,No Playoffs,No Superbowl,-14,
2018,Chicago Bears,New York Jets,Chicago Bears,0,Sun,2018-10-28,1:00PM,24,10,395,0,207,0,Bears,Chicago,Jets,New York,2018-10-28 13:00:00,8,1045568,490750,554818,61397,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl,14,Elite Offense
2018,Kansas City Chiefs,Denver Broncos,Kansas City Chiefs,0,Sun,2018-10-28,1:00PM,30,23,340,1,411,2,Chiefs,Kansas City,Broncos,Denver,2018-10-28 13:00:00,8,1107376,607780,499596,77103,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl,7,Mid-Tier
2018,Pittsburgh Steelers,Cleveland Browns,Pittsburgh Steelers,0,Sun,2018-10-28,1:00PM,33,18,421,2,237,1,Steelers,Pittsburgh,Browns,Cleveland,2018-10-28 13:00:00,8,1040509,507651,532858,63780,9,6,428,360,68,4.3,1.3,5.6,3.9,1.7,No Playoffs,No Superbowl,15,Elite Offense
2018,Cincinnati Bengals,Tampa Bay Buccaneers,Cincinnati Bengals,0,Sun,2018-10-28,1:00PM,37,34,402,0,576,4,Bengals,Cincinnati,Buccaneers,Tampa Bay,2018-10-28 13:00:00,8,911289,406028,505261,45134,6,10,368,455,-87,-5.4,2.0,-3.4,0.0,-3.4,No Playoffs,No Superbowl,3,
2018,New York Giants,Washington Redskins,Washington Redskins,0,Sun,2018-10-28,1:00PM,20,13,360,1,303,2,Giants,New York,Redskins,Washington,2018-10-28 13:00:00,8,1183132,615525,567607,77537,5,11,369,412,-43,-2.7,0.5,-2.2,0.8,-2.9,No Playoffs,No Superbowl,-7,Elite Offense
2018,Oakland Raiders,Indianapolis Colts,Indianapolis Colts,0,Sun,2018-10-28,4:05PM,42,28,461,0,347,1,Raiders,Oakland,Colts,Indianapolis,2018-10-28 16:05:00,8,955258,463353,491905,54372,4,12,290,467,-177,-11.1,1.8,-9.3,-5.2,-4.1,No Playoffs,No Superbowl,-14,
2018,Los Angeles Rams,Green Bay Packers,Los Angeles Rams,0,Sun,2018-10-28,4:25PM,29,27,416,0,359,1,Rams,Los Angeles,Packers,Green Bay,2018-10-28 16:25:00,8,1102409,579439,522970,75822,13,3,527,384,143,8.9,-0.4,8.5,9.5,-1.1,Playoffs,No Superbowl,2,Elite Offense
2018,Arizona Cardinals,San Francisco 49ers,Arizona Cardinals,0,Sun,2018-10-28,4:25PM,18,15,321,2,267,0,Cardinals,Arizona,49ers,San Francisco,2018-10-28 16:25:00,8,1018127,496111,522016,61923,3,13,225,425,-200,-12.5,1.0,-11.5,-9.6,-1.9,No Playoffs,No Superbowl,3,
2018,Minnesota Vikings,New Orleans Saints,New Orleans Saints,0,Sun,2018-10-28,8:20PM,30,20,270,1,423,2,Vikings,Minnesota,Saints,New Orleans,2018-10-28 20:20:00,8,1090834,534491,556343,66801,8,7,360,341,19,1.2,-0.6,0.6,-1.2,1.8,No Playoffs,No Superbowl,-10,
2018,Buffalo Bills,New England Patriots,New England Patriots,0,Mon,2018-10-29,8:15PM,25,6,387,0,333,2,Bills,Buffalo,Patriots,New England,2018-10-29 20:15:00,8,1072899,519695,553204,70109,6,10,269,374,-105,-6.6,-0.3,-6.9,-6.3,-0.6,No Playoffs,No Superbowl,-19,
2018,San Francisco 49ers,Oakland Raiders,San Francisco 49ers,0,Thu,2018-11-01,8:20PM,34,3,405,0,242,0,49ers,San Francisco,Raiders,Oakland,2018-11-01 20:20:00,9,1052454,553190,499264,69592,4,12,342,435,-93,-5.8,0.3,-5.5,-2.5,-3.1,No Playoffs,No Superbowl,31,
2018,Washington Redskins,Atlanta Falcons,Atlanta Falcons,0,Sun,2018-11-04,1:00PM,38,14,491,1,366,1,Redskins,Washington,Falcons,Atlanta,2018-11-04 13:00:00,9,1043167,488227,554940,62386,7,9,281,359,-78,-4.9,-0.1,-4.9,-5.6,0.6,No Playoffs,No Superbowl,-24,
2018,Baltimore Ravens,Pittsburgh Steelers,Pittsburgh Steelers,0,Sun,2018-11-04,1:00PM,23,16,395,0,265,0,Ravens,Baltimore,Steelers,Pittsburgh,2018-11-04 13:00:00,9,1053383,563451,489932,70997,10,6,389,287,102,6.4,0.6,7.0,0.6,6.4,Playoffs,No Superbowl,-7,Elite Offense
2018,Carolina Panthers,Tampa Bay Buccaneers,Carolina Panthers,0,Sun,2018-11-04,1:00PM,42,28,407,0,301,2,Panthers,Carolina,Buccaneers,Tampa Bay,2018-11-04 13:00:00,9,1102756,590182,512574,73513,7,9,376,382,-6,-0.4,1.3,0.9,0.1,0.8,No Playoffs,No Superbowl,14,Elite Offense
2018,Minnesota Vikings,Detroit Lions,Minnesota Vikings,0,Sun,2018-11-04,1:00PM,24,9,283,2,209,1,Vikings,Minnesota,Lions,Detroit,2018-11-04 13:00:00,9,1090834,534491,556343,66825,8,7,360,341,19,1.2,-0.6,0.6,-1.2,1.8,No Playoffs,No Superbowl,15,
2018,Miami Dolphins,New York Jets,Miami Dolphins,0,Sun,2018-11-04,1:00PM,13,6,168,0,282,4,Dolphins,Miami,Jets,New York,2018-11-04 13:00:00,9,1062180,524480,537700,65533,7,9,319,433,-114,-7.1,-1.7,-8.8,-3.6,-5.2,No Playoffs,No Superbowl,7,
2018,Cleveland Browns,Kansas City Chiefs,Kansas City Chiefs,0,Sun,2018-11-04,1:00PM,37,21,499,1,388,1,Browns,Cleveland,Chiefs,Kansas City,2018-11-04 13:00:00,9,1045441,526122,519319,67431,7,8,359,392,-33,-2.1,1.7,-0.3,-1.0,0.6,No Playoffs,No Superbowl,-16,
2018,Buffalo Bills,Chicago Bears,Chicago Bears,0,Sun,2018-11-04,1:00PM,41,9,190,1,264,4,Bills,Buffalo,Bears,Chicago,2018-11-04 13:00:00,9,1072899,519695,553204,68749,6,10,269,374,-105,-6.6,-0.3,-6.9,-6.3,-0.6,No Playoffs,No Superbowl,-32,
2018,Seattle Seahawks,Los Angeles Chargers,Los Angeles Chargers,0,Sun,2018-11-04,4:05PM,25,17,375,0,356,1,Seahawks,Seattle,Chargers,Los Angeles,2018-11-04 16:05:00,9,1114327,552009,562318,68989,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl,-8,Elite Offense
2018,Denver Broncos,Houston Texans,Houston Texans,0,Sun,2018-11-04,4:05PM,19,17,290,0,348,1,Broncos,Denver,Texans,Houston,2018-11-04 16:05:00,9,1092324,611571,480753,76270,6,10,329,349,-20,-1.3,0.7,-0.5,-3.6,3.1,No Playoffs,No Superbowl,-2,
2018,New Orleans Saints,Los Angeles Rams,New Orleans Saints,0,Sun,2018-11-04,4:25PM,45,35,487,1,483,1,Saints,New Orleans,Rams,Los Angeles,2018-11-04 16:25:00,9,1147700,584411,563289,73086,13,3,504,353,151,9.4,0.6,10.1,7.9,2.2,Playoffs,No Superbowl,10,Elite Offense
2018,New England Patriots,Green Bay Packers,New England Patriots,0,Sun,2018-11-04,8:20PM,31,17,433,0,367,1,Patriots,New England,Packers,Green Bay,2018-11-04 20:20:00,9,1068530,527024,541506,65878,11,5,436,325,111,6.9,-1.8,5.2,3.1,2.1,Playoffs,Won Superbowl,14,Elite Offense
2018,Dallas Cowboys,Tennessee Titans,Tennessee Titans,0,Mon,2018-11-05,8:15PM,28,14,340,2,297,2,Cowboys,Dallas,Titans,Tennessee,2018-11-05 20:15:00,9,1303393,732958,570435,90466,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl,-14,
2018,Pittsburgh Steelers,Carolina Panthers,Pittsburgh Steelers,0,Thu,2018-11-08,8:20PM,52,21,457,0,242,2,Steelers,Pittsburgh,Panthers,Carolina,2018-11-08 20:20:00,10,1040509,507651,532858,62881,9,6,428,360,68,4.3,1.3,5.6,3.9,1.7,No Playoffs,No Superbowl,31,Elite Offense
2018,Chicago Bears,Detroit Lions,Chicago Bears,0,Sun,2018-11-11,1:00PM,34,22,402,0,305,3,Bears,Chicago,Lions,Detroit,2018-11-11 13:00:00,10,1045568,490750,554818,61393,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl,12,Elite Offense
2018,Cincinnati Bengals,New Orleans Saints,New Orleans Saints,0,Sun,2018-11-11,1:00PM,51,14,509,0,284,2,Bengals,Cincinnati,Saints,New Orleans,2018-11-11 13:00:00,10,911289,406028,505261,52492,6,10,368,455,-87,-5.4,2.0,-3.4,0.0,-3.4,No Playoffs,No Superbowl,-37,
2018,Kansas City Chiefs,Arizona Cardinals,Kansas City Chiefs,0,Sun,2018-11-11,1:00PM,26,14,330,0,260,2,Chiefs,Kansas City,Cardinals,Arizona,2018-11-11 13:00:00,10,1107376,607780,499596,76712,12,4,565,421,144,9.0,-0.1,8.9,12.6,-3.8,Playoffs,No Superbowl,12,Mid-Tier
2018,Cleveland Browns,Atlanta Falcons,Cleveland Browns,0,Sun,2018-11-11,1:00PM,28,16,427,1,382,2,Browns,Cleveland,Falcons,Atlanta,2018-11-11 13:00:00,10,1045441,526122,519319,62144,7,8,359,392,-33,-2.1,1.7,-0.3,-1.0,0.6,No Playoffs,No Superbowl,12,
2018,Indianapolis Colts,Jacksonville Jaguars,Indianapolis Colts,0,Sun,2018-11-11,1:00PM,29,26,366,1,415,1,Colts,Indianapolis,Jaguars,Jacksonville,2018-11-11 13:00:00,10,1006361,473598,532763,57473,10,6,433,344,89,5.6,-2.2,3.4,3.9,-0.6,Playoffs,No Superbowl,3,Elite Offense
2018,Tampa Bay Buccaneers,Washington Redskins,Washington Redskins,0,Sun,2018-11-11,1:00PM,16,3,286,0,501,4,Buccaneers,Tampa Bay,Redskins,Washington,2018-11-11 13:00:00,10,999843,434855,564988,52667,5,11,396,464,-68,-4.3,1.7,-2.6,2.0,-4.6,No Playoffs,No Superbowl,-13,Elite Offense
2018,Tennessee Titans,New England Patriots,Tennessee Titans,0,Sun,2018-11-11,1:00PM,34,10,385,0,284,0,Titans,Tennessee,Patriots,New England,2018-11-11 13:00:00,10,1092094,516161,575933,69363,9,7,310,303,7,0.4,-0.2,0.2,-3.2,3.5,No Playoffs,No Superbowl,24,
2018,New York Jets,Buffalo Bills,Buffalo Bills,0,Sun,2018-11-11,1:00PM,41,10,451,0,199,2,Jets,New York,Bills,Buffalo,2018-11-11 13:00:00,10,1130823,623856,506967,77982,4,12,333,441,-108,-6.8,-1.1,-7.8,-2.0,-5.9,No Playoffs,No Superbowl,-31,
2018,Oakland Raiders,Los Angeles Chargers,Los Angeles Chargers,0,Sun,2018-11-11,4:05PM,20,6,335,1,317,1,Raiders,Oakland,Chargers,Los Angeles,2018-11-11 16:05:00,10,955258,463353,491905,54750,4,12,290,467,-177,-11.1,1.8,-9.3,-5.2,-4.1,No Playoffs,No Superbowl,-14,
2018,Green Bay Packers,Miami Dolphins,Green Bay Packers,0,Sun,2018-11-11,4:25PM,31,12,377,1,294,2,Packers,Green Bay,Dolphins,Miami,2018-11-11 16:25:00,10,1163842,622677,541165,78076,6,9,376,400,-24,-1.5,-1.2,-2.7,0.0,-2.7,No Playoffs,No Superbowl,19,
2018,Los Angeles Rams,Seattle Seahawks,Los Angeles Rams,0,Sun,2018-11-11,4:25PM,36,31,456,0,414,1,Rams,Los Angeles,Seahawks,Seattle,2018-11-11 16:25:00,10,1102409,579439,522970,72755,13,3,527,384,143,8.9,-0.4,8.5,9.5,-1.1,Playoffs,No Superbowl,5,Elite Offense
2018,Philadelphia Eagles,Dallas Cowboys,Dallas Cowboys,0,Sun,2018-11-11,8:20PM,27,20,410,0,421,1,Eagles,Philadelphia,Cowboys,Dallas,2018-11-11 20:20:00,10,1149737,557568,592169,69696,9,7,367,348,19,1.2,0.5,1.7,0.0,1.8,Playoffs,No Superbowl,-7,
2018,San Francisco 49ers,New York Giants,New York Giants,0,Mon,2018-11-12,8:15PM,27,23,277,0,374,2,49ers,San Francisco,Giants,New York,2018-11-12 20:15:00,10,1052454,553190,499264,69409,4,12,342,435,-93,-5.8,0.3,-5.5,-2.5,-3.1,No Playoffs,No Superbowl,-4,
2018,Seattle Seahawks,Green Bay Packers,Seattle Seahawks,0,Thu,2018-11-15,8:20PM,27,24,378,1,359,0,Seahawks,Seattle,Packers,Green Bay,2018-11-15 20:20:00,11,1114327,552009,562318,69007,10,6,428,347,81,5.1,-0.6,4.5,3.0,1.5,Playoffs,No Superbowl,3,Elite Offense
2018,Jacksonville Jaguars,Pittsburgh Steelers,Pittsburgh Steelers,0,Sun,2018-11-18,1:00PM,20,16,323,3,243,1,Jaguars,Jacksonville,Steelers,Pittsburgh,2018-11-18 13:00:00,11,1109899,552589,557310,67683,5,11,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,No Playoffs,No Superbowl,-4,
2018,Detroit Lions,Carolina Panthers,Detroit Lions,0,Sun,2018-11-18,1:00PM,20,19,309,0,387,1,Lions,Detroit,Panthers,Carolina,2018-11-18 13:00:00,11,1054328,502061,552267,61999,6,10,324,360,-36,-2.3,-0.8,-3.0,-3.3,0.3,No Playoffs,No Superbowl,1,
2018,Baltimore Ravens,Cincinnati Bengals,Baltimore Ravens,0,Sun,2018-11-18,1:00PM,24,21,403,1,255,0,Ravens,Baltimore,Bengals,Cincinnati,2018-11-18 13:00:00,11,1053383,563451,489932,70077,10,6,389,287,102,6.4,0.6,7.0,0.6,6.4,Playoffs,No Superbowl,3,Elite Offense
2018,New York Giants,Tampa Bay Buccaneers,New York Giants,0,Sun,2018-11-18,1:00PM,38,35,359,0,510,4,Giants,New York,Buccaneers,Tampa Bay,2018-11-18 13:00:00,11,1183132,615525,567607,75863,5,11,369,412,-43,-2.7,0.5,-2.2,0.8,-2.9,No Playoffs,No Superbowl,3,Elite Offense
2018,Atlanta Falcons,Dallas Cowboys,Dallas Cowboys,0,Sun,2018-11-18,1:00PM,22,19,323,0,354,1,Falcons,Atlanta,Cowboys,Dallas,2018-11-18 13:00:00,11,1119143,583184,535959,74447,7,9,414,423,-9,-0.6,0.4,-0.1,2.5,-2.6,No Playoffs,No Superbowl,-3,Elite Offense
2018,Indianapolis Colts,Tennessee Titans,Indianapolis Colts,0,Sun,2018-11-18,1:00PM,38,10,397,0,267,2,Colts,Indianapolis,Titans,Tennessee,2018-11-18 13:00:00,11,1006361,473598,532763,57401,10,6,433,344,89,5.6,-2.2,3.4,3.9,-0.6,Playoffs,No Superbowl,28,Elite Offense
2018,Washington Redskins,Houston Texans,Houston Texans,0,Sun,2018-11-18,1:00PM,23,21,320,3,278,2,Redskins,Washington,Texans,Houston,2018-11-18 13:00:00,11,1043167,488227,554940,61593,7,9,281,359,-78,-4.9,-0.1,-4.9,-5.6,0.6,No Playoffs,No Superbowl,-2,
2018,Arizona Cardinals,Oakland Raiders,Oakland Raiders,0,Sun,2018-11-18,4:05PM,23,21,325,0,282,2,Cardinals,Arizona,Raiders,Oakland,2018-11-18 16:05:00,11,1018127,496111,522016,62435,3,13,225,425,-200,-12.5,1.0,-11.5,-9.6,-1.9,No Playoffs,No Superbowl,-2,
2018,Los Angeles Chargers,Denver Broncos,Denver Broncos,0,Sun,2018-11-18,4:05PM,23,22,325,0,479,2,Chargers,Los Angeles,Broncos,Denver,2018-11-18 16:05:00,11,803556,262145,541411,25462,12,4,428,329,99,6.2,-0.2,6.0,3.0,2.9,Playoffs,No Superbowl,-1,Elite Offense
2018,New Orleans Saints,Philadelphia Eagles,New Orleans Saints,0,Sun,2018-11-18,4:25PM,48,7,546,0,196,3,Saints,New Orleans,Eagles,Philadelphia,2018-11-18 16:25:00,11,1147700,584411,563289,73042,13,3,504,353,151,9.4,0.6,10.1,7.9,2.2,Playoffs,No Superbowl,41,Elite Offense
2018,Chicago Bears,Minnesota Vikings,Chicago Bears,0,Sun,2018-11-18,8:20PM,25,20,308,3,268,3,Bears,Chicago,Vikings,Minnesota,2018-11-18 20:20:00,11,1045568,490750,554818,61651,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,Playoffs,No Superbowl,5,Elite Offense
2018,Los Angeles Rams,Kansas City Chiefs,Los Angeles Rams,0,Mon,2018-11-19,8:15PM,54,51,455,2,546,5,Rams,Los Angeles,Chiefs,Kansas City,2018-11-19 20:15:00,11,1102409,579439,522970,77002,13,3,527,384,143,8.9,-0.4,8.5,9.5,-1.1,Playoffs,No Superbowl,3,Elite Offense
2018,Detroit Lions,Chicago Bears,Chicago Bears,0,Thu,2018-11-22,12:30PM,23,16,264,1,333,2,Lions,Detroit,Bears,Chicago,2018-11-22 12:30:00,12,1054328,502061,552267,65684,6,10,324,360,-36,-2.3,-0.8,-3.0,-3.3,0.3,No Playoffs,No Superbowl,-7,
2018,Dallas Cowboys,Washington Redskins,Dallas Cowboys,0,Thu,2018-11-22,4:30PM,31,23,404,0,331,3,Cowboys,Dallas,Redskins,Washington,2018-11-22 16:30:00,12,1303393,732958,570435,92076,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl,8,
2018,New Orleans Saints,Atlanta Falcons,New Orleans Saints,0,Thu,2018-11-22,8:20PM,31,17,312,1,366,4,Saints,New Orleans,Falcons,Atlanta,2018-11-22 20:20:00,12,1147700,584411,563289,73017,13,3,504,353,151,9.4,0.6,10.1,7.9,2.2,Playoffs,No Superbowl,14,Elite Offense
2018,Baltimore Ravens,Oakland Raiders,Baltimore Ravens,0,Sun,2018-11-25,1:00PM,34,17,416,2,249,1,Ravens,Baltimore,Raiders,Oakland,2018-11-25 13:00:00,12,1053383,563451,489932,70035,10,6,389,287,102,6.4,0.6,7.0,0.6,6.4,Playoffs,No Superbowl,17,Elite Offense
2018,New York Jets,New England Patriots,New England Patriots,0,Sun,2018-11-25,1:00PM,27,13,498,0,338,1,Jets,New York,Patriots,New England,2018-11-25 13:00:00,12,1130823,623856,506967,77982,4,12,333,441,-108,-6.8,-1.1,-7.8,-2.0,-5.9,No Playoffs,No Superbowl,-14,
2018,Buffalo Bills,Jacksonville Jaguars,Buffalo Bills,0,Sun,2018-11-25,1:00PM,24,21,327,0,333,2,Bills,Buffalo,Jaguars,Jacksonville,2018-11-25 13:00:00,12,1072899,519695,553204,57799,6,10,269,374,-105,-6.6,-0.3,-6.9,-6.3,-0.6,No Playoffs,No Superbowl,3,
2018,Tampa Bay Buccaneers,San Francisco 49ers,Tampa Bay Buccaneers,0,Sun,2018-11-25,1:00PM,27,9,412,0,342,2,Buccaneers,Tampa Bay,49ers,San Francisco,2018-11-25 13:00:00,12,999843,434855,564988,50436,5,11,396,464,-68,-4.3,1.7,-2.6,2.0,-4.6,No Playoffs,No Superbowl,18,Elite Offense
2018,Carolina Panthers,Seattle Seahawks,Seattle Seahawks,0,Sun,2018-11-25,1:00PM,30,27,397,0,476,1,Panthers,Carolina,Seahawks,Seattle,2018-11-25 13:00:00,12,1102756,590182,512574,74002,7,9,376,382,-6,-0.4,1.3,0.9,0.1,0.8,No Playoffs,No Superbowl,-3,Elite Offense
2018,Cincinnati Bengals,Cleveland Browns,Cleveland Browns,0,Sun,2018-11-25,1:00PM,35,20,342,0,372,2,Bengals,Cincinnati,Browns,Cleveland,2018-11-25 13:00:00,12,911289,406028,505261,56122,6,10,368,455,-87,-5.4,2.0,-3.4,0.0,-3.4,No Playoffs,No Superbowl,-15,
2018,Philadelphia Eagles,New York Giants,Philadelphia Eagles,0,Sun,2018-11-25,1:00PM,25,22,341,0,402,1,Eagles,Philadelphia,Giants,New York,2018-11-25 13:00:00,12,1149737,557568,592169,69696,9,7,367,348,19,1.2,0.5,1.7,0.0,1.8,Playoffs,No Superbowl,3,
2018,Los Angeles Chargers,Arizona Cardinals,Los Angeles Chargers,0,Sun,2018-11-25,4:05PM,45,10,414,1,149,1,Chargers,Los Angeles,Cardinals,Arizona,2018-11-25 16:05:00,12,803556,262145,541411,25343,12,4,428,329,99,6.2,-0.2,6.0,3.0,2.9,Playoffs,No Superbowl,35,Elite Offense
2018,Denver Broncos,Pittsburgh Steelers,Denver Broncos,0,Sun,2018-11-25,4:25PM,24,17,308,0,527,4,Broncos,Denver,Steelers,Pittsburgh,2018-11-25 16:25:00,12,1092324,611571,480753,76536,6,10,329,349,-20,-1.3,0.7,-0.5,-3.6,3.1,No Playoffs,No Superbowl,7,
2018,Indianapolis Colts,Miami Dolphins,Indianapolis Colts,0,Sun,2018-11-25,4:25PM,27,24,455,3,314,1,Colts,Indianapolis,Dolphins,Miami,2018-11-25 16:25:00,12,1006361,473598,532763,57069,10,6,433,344,89,5.6,-2.2,3.4,3.9,-0.6,Playoffs,No Superbowl,3,Elite Offense
2018,Minnesota Vikings,Green Bay Packers,Minnesota Vikings,0,Sun,2018-11-25,8:20PM,24,17,416,0,254,1,Vikings,Minnesota,Packers,Green Bay,2018-11-25 20:20:00,12,1090834,534491,556343,66872,8,7,360,341,19,1.2,-0.6,0.6,-1.2,1.8,No Playoffs,No Superbowl,7,
2018,Houston Texans,Tennessee Titans,Houston Texans,0,Mon,2018-11-26,8:15PM,34,17,462,0,365,1,Texans,Houston,Titans,Tennessee,2018-11-26 20:15:00,12,1112480,574439,538041,71826,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl,17,Elite Offense
2018,Dallas Cowboys,New Orleans Saints,Dallas Cowboys,0,Thu,2018-11-29,8:20PM,13,10,308,2,176,1,Cowboys,Dallas,Saints,New Orleans,2018-11-29 20:20:00,13,1303393,732958,570435,93004,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,Playoffs,No Superbowl,3,
2018,Houston Texans,Cleveland Browns,Houston Texans,0,Sun,2018-12-02,1:00PM,29,13,384,0,428,4,Texans,Houston,Browns,Cleveland,2018-12-02 13:00:00,13,1112480,574439,538041,71741,11,5,402,316,86,5.4,-1.5,3.8,2.4,1.4,Playoffs,No Superbowl,16,Elite Offense
2018,Cincinnati Bengals,Denver Broncos,Denver Broncos,0,Sun,2018-12-02,1:00PM,24,10,361,1,313,3,Bengals,Cincinnati,Broncos,Denver,2018-12-02 13:00:00,13,911289,406028,505261,44392,6,10,368,455,-87,-5.4,2.0,-3.4,0.0,-3.4,No Playoffs,No Superbowl,-14,
2018,Detroit Lions,Los Angeles Rams,Los Angeles Rams,0,Sun,2018-12-02,1:00PM,30,16,344,2,310,2,Lions,Detroit,Rams,Los Angeles,2018-12-02 13:00:00,13,1054328,502061,552267,60974,6,10,324,360,-36,-2.3,-0.8,-3.0,-3.3,0.3,No Playoffs,No Superbowl,-14,
2018,Green Bay Packers,Arizona Cardinals,Arizona Cardinals,0,Sun,2018-12-02,1:00PM,20,17,315,0,325,0,Packers,Green Bay,Cardinals,Arizona,2018-12-02 13:00:00,13,1163842,622677,541165,77234,6,9,376,400,-24,-1.5,-1.2,-2.7,0.0,-2.7,No Playoffs,No Superbowl,-3,
2018,Atlanta Falcons,Baltimore Ravens,Baltimore Ravens,0,Sun,2018-12-02,1:00PM,26,16,366,1,131,1,Falcons,Atlanta,Ravens,Baltimore,2018-12-02 13:00:00,13,1119143,583184,535959,72262,7,9,414,423,-9,-0.6,0.4,-0.1,2.5,-2.6,No Playoffs,No Superbowl,-10,Elite Offense
2018,Jacksonville Jaguars,Indianapolis Colts,Jacksonville Jaguars,0,Sun,2018-12-02,1:00PM,6,0,211,1,265,2,Jaguars,Jacksonville,Colts,Indianapolis,2018-12-02 13:00:00,13,1109899,552589,557310,67030,5,11,245,316,-71,-4.4,0.4,-4.0,-8.1,4.0,No Playoffs,No Superbowl,6,
2018,Miami Dolphins,Buffalo Bills,Miami Dolphins,0,Sun,2018-12-02,1:00PM,21,17,175,1,415,3,Dolphins,Miami,Bills,Buffalo,2018-12-02 13:00:00,13,1062180,524480,537700,65155,7,9,319,433,-114,-7.1,-1.7,-8.8,-3.6,-5.2,No Playoffs,No Superbowl,4,
2018,New York Giants,Chicago Bears,New York Giants,0,Sun,2018-12-02,1:00PM,30,27,338,1,376,3,Giants,New York,Bears,Chicago,2018-12-02 13:00:00,13,1183132,615525,567607,76465,5,11,369,412,-43,-2.7,0.5,-2.2,0.8,-2.9,No Playoffs,No Superbowl,3,Elite Offense
2018,Tampa Bay Buccaneers,Carolina Panthers,Tampa Bay Buccaneers,0,Sun,2018-12-02,1:00PM,24,17,315,1,444,4,Buccaneers,Tampa Bay,Panthers,Carolina,2018-12-02 13:00:00,13,999843,434855,564988,52568,5,11,396,464,-68,-4.3,1.7,-2.6,2.0,-4.6,No Playoffs,No Superbowl,7,Elite Offense
